GUID	Date (GMT)	URL	Contents	Author	Name	Country	State/Region	City/Urban Area	Category	Emotion	Source	Gender	Posts	Followers	Following	Influence Score	Post Title	Post Type	Image URL	Brand
1117017436707020801		http://twitter.com/SamusAran2020/status/1117017436707020801	b'@dmanews1 please make the sentence long and very harsh. #collegeadmissionsscandal #collegecheatingscandal #collegescam #collegescandal #collegeexamscam #collegegate #admissionsscandal #operationvarsityblues #markriddell'	@SamusAran2020	Samus Aran ⭐ (Miley)	United States of America	California	Irvine	Positive	Anger	Twitter						@DMAnews1 Please make the sentence long and very harsh.😎 #CollegeAdmissionsScandal #CollegeCheatingScandal #CollegeScam #CollegeScandal #CollegeExamScam #CollegeGate #AdmissionsScandal #OperationVarsityBlues #MarkRiddell	Reply		
1116894794301755392		http://twitter.com/GABrecken/status/1116894794301755392	b'rt @99freemind #qanon fire meme cannons & drop red pills. #raychandler #operationvarsityblues #lizcrokin #pedogate #standardhotel #humantrafficking #epsteinisland #franklincoverup #walnutsauce #luciferians'	@GABrecken	C_Cryptology				Neutral	Neutral	Twitter						RT @99freemind #Qanon fire meme cannons & drop red pills. #RayChandler #OperationVarsityBlues #LizCrokin #pedogate #StandardHotel #HumanTrafficking #EpsteinIsland #FranklinCoverUp #WalnutSauce #Luciferians https://t.co/XxZRCRI8dW	Retweet		
1117166768534040576		http://twitter.com/tony_jack/status/1117166768534040576	b'great conversation with @metrofocus @pbs about #theprivilegedpoor and #operationvarsityblues. focusing on who gets in is not enough. speaking on this and more on may 3 at @tedxcambridge @harvard_press @hgse @radinstitute @inequalityhks @amherstcollege'	@tony_jack	Anthony Jack	United States of America	Massachusetts	Boston	Neutral	Joy	Twitter	M					Great conversation with @MetroFocus @PBS about #ThePrivilegedPoor and #operationvarsityblues. Focusing on who gets in is not enough. Speaking on this and more on May 3 at @TEDxCambridge @Harvard_Press @hgse @RadInstitute @InequalityHKS @AmherstCollege https://t.co/JVsSTPXslq	Tweet		
1117121456960204800		http://twitter.com/College4allamv/status/1117121456960204800	b'let us focus on encouraging our #kids to be #great #students and #people vs getting into a specific great #college #operationvarsityblues'	@College4allamv	College4All (www.college4all.com)	United States of America	California	San Francisco	Positive	Joy	Twitter						Let’s focus on encouraging our #kids to be #great  #students and #people vs getting into a specific  “great” #college #OperationVarsityBlues https://t.co/g4vf79V7ep	Tweet		
1116912509175226368		http://twitter.com/hitech_guru/status/1116912509175226368	"b""#loriloughlin 'is very concerned what a #guiltyplea would do to her #daughters': source  ? #trends #life #global #lifestyle #celebs #celebrity #realitytv #realitystar #hollywood #collegescam #collegescandals #operationvarsityblues #gordoncaplan"""	@hitech_guru	Sandeep Shenoy	Canada	Ontario	Toronto	Neutral	Joy	Twitter	M					#LoriLoughlin 'Is Very Concerned What A #GuiltyPlea Would Do to Her #Daughters': Source https://t.co/tjzEYcGw76? #Trends #Life #Global #Lifestyle #celebs #celebrity #RealityTV #RealityStar #Hollywood #collegescam #collegescandals #OperationVarsityBlues #GordonCaplan	Tweet		
1117018145246650368		http://twitter.com/SamusAran2020/status/1117018145246650368	b'@cbcvancouver doing all that does not do them any favors. #collegeadmissionsscandal #collegecheatingscandal #collegescam #collegescandal #collegeexamscam #collegegate #admissionsscandal #operationvarsityblues #markriddell'	@SamusAran2020	Samus Aran ⭐ (Miley)	United States of America	California	Irvine	Positive	Anger	Twitter						@CBCVancouver Doing all that doesn't do them any favors. #CollegeAdmissionsScandal #CollegeCheatingScandal #CollegeScam #CollegeScandal #CollegeExamScam #CollegeGate #AdmissionsScandal #OperationVarsityBlues #MarkRiddell	Reply		
1117021217058426882		http://twitter.com/SamusAran2020/status/1117021217058426882	b'@cconnnbcboston i hope the mother and her kid (if he knew) get charged too. #collegeadmissionsscandal #collegecheatingscandal #collegescam #collegescandal #collegeexamscam #collegegate #admissionsscandal #operationvarsityblues #markriddell'	@SamusAran2020	Samus Aran ⭐ (Miley)	United States of America	California	Irvine	Positive	Disgust	Twitter						@CConnNBCBoston I hope the mother and her kid (if he knew) get charged too. #CollegeAdmissionsScandal #CollegeCheatingScandal #CollegeScam #CollegeScandal #CollegeExamScam #CollegeGate #AdmissionsScandal #OperationVarsityBlues #MarkRiddell	Reply		
1116889851700416517		http://twitter.com/truthseekerd/status/1116889851700416517	b'rt @99freemind #qanon fire meme cannons & drop red pills. #raychandler #operationvarsityblues #lizcrokin #pedogate #standardhotel #humantrafficking #epsteinisland #franklincoverup #walnutsauce #luciferians'	@truthseekerd	Donna ⭐️⭐️⭐️				Neutral	Neutral	Twitter	F					RT @99freemind #Qanon fire meme cannons & drop red pills. #RayChandler #OperationVarsityBlues #LizCrokin #pedogate #StandardHotel #HumanTrafficking #EpsteinIsland #FranklinCoverUp #WalnutSauce #Luciferians https://t.co/XxZRCRI8dW	Retweet		
1117187120291041280		http://twitter.com/SusanaPablo/status/1117187120291041280	b'rt @tony_jack great conversation with @metrofocus @pbs about #theprivilegedpoor and #operationvarsityblues. focusing on who gets in is not enough. speaking on this and more on may 3 at @tedxcambridge @harvard_press @hgse @radinstitute @inequalityhks @amherstcollege'	@SusanaPablo	susana				Neutral	Neutral	Twitter	F					RT @tony_jack Great conversation with @MetroFocus @PBS about #ThePrivilegedPoor and #operationvarsityblues. Focusing on who gets in is not enough. Speaking on this and more on May 3 at @TEDxCambridge @Harvard_Press @hgse @RadInstitute @InequalityHKS @AmherstCollege https://t.co/JVsSTPXslq	Retweet		
1117015202531246080		http://twitter.com/SamusAran2020/status/1117015202531246080	b'disgusting cheat! #collegeadmissionsscandal #collegecheatingscandal #collegescam #collegescandal #collegeexamscam #collegegate #admissionsscandal #operationvarsityblues #markriddell'	@SamusAran2020	Samus Aran ⭐ (Miley)	United States of America	California	Irvine	Negative	Disgust	Twitter						Disgusting cheat!  #CollegeAdmissionsScandal #CollegeCheatingScandal #CollegeScam #CollegeScandal #CollegeExamScam #CollegeGate #AdmissionsScandal #OperationVarsityBlues #MarkRiddell https://t.co/xvr7CudTni	Tweet		
1116893871793770496		http://twitter.com/KBFinCT/status/1116893871793770496	b'$500,000 later..... #alittletoolate #operationvarsityblues'	@KBFinCT	Kristin Beth Ferris	United States of America	Connecticut		Positive	Unclassified	Twitter	F					🤦🏼‍♀️ $500,000 later..... #alittletoolate #operationvarsityblues	Tweet		
1117188309544054785		http://twitter.com/PJ11986386/status/1117188309544054785	b'@ebasilion @caitlinpacific omg! you put harvard in ur twitter bio, co-wrote a book called the empathy deficit disorder, &, then, proceeded 2 tweet ur rant. those antics drive home the whole point of #operationvarsityblues - with the right cv, you can get ahead, even if ur a snobby, vindictive hypocrite.'	@PJ11986386	Parker Jacobs				Negative	Anger	Twitter	M					@ebasilion @CaitlinPacific Omg! U put “Harvard” in Ur Twitter bio, co-wrote a book called the “Empathy Deficit Disorder”, &, then, proceeded 2 tweet Ur rant. Those antics drive home the whole point of #OperationVarsityBlues - with the “right” CV, U can get ahead, even if Ur a snobby, vindictive hypocrite.	Reply		
1116890534247723008		http://twitter.com/Egreenie96/status/1116890534247723008	b'rt @feliciamello we got a deal at $25 x four years for track: an internal ucla investigation years before #operationvarsityblues found parents pledged $100,000 donation in exchange for daughters admission, the @latimes reports.'	@Egreenie96	Emilie Helfand	United States of America	California	Los Angeles	Neutral	Neutral	Twitter	F					RT @FeliciaMello “We got a deal at $25 x four years for track”: An internal UCLA investigation year
